"","analyzer_version","artist_7digitalid","artist_familiarity","artist_hotttnesss","artist_id","artist_latitude","artist_location","artist_longitude","artist_mbid","artist_name","artist_playmeid","genre","idx_artist_terms","idx_similar_artists","release","release_7digitalid","song_hotttnesss","song_id","title","track_7digitalid"
"4707","",22359,0.448026304493546,0.323634923325445,"ART9Z1P1187FB36C94",6.47279,"Venezuela",-66.58904,"af06ac05-d9ec-4a5d-a637-aa75830f08d8","Edmundo Ros",165088,"",0,0,"Samba Samba",599591,NA,"SOBNCWM12AC4689D40","Congo",6653360
"4708","",15755,0.467318921925654,0.346683794514244,"ARJWK3M1187B98D679",NA,"",NA,"22043e27-15a1-41b8-b8ba-b69cb2d43c51","Eden's Bridge",61768,"",0,0,"Celtic Worship 2",65516,0,"SOZIVOA12A6D4FA4BD","By My Spirit  ()",683383
"4709","",70230,0.400152096820611,0.160048534864779,"ARWVMJA1187B98AA6E",37.27188,"California",-119.27023,"7c4fa39a-493c-4675-a37b-5cfdb1f58950","Nancy Walker",87083,"",0,0,"My Heart Is Yours (50 Valentine Classics from the Past)",739356,NA,"SOFAECD12AC9097B7B","Boy! What Love Has to Me!",8191413
"4710","",539,0.605880471065631,0.39366086792371,"ARK8EHO1187B9B71D1",57.15382,"Aberdeen, Scotland",-2.10679,"f22e793d-9a7e-4ec9-9d86-7a8528688abd","Shamen",17892,"",0,0,"Boss Drum (album)",313492,0.688895461034497,"SOLGWJT12A8C14181B","Phorever People",3546118
"4711","",1012,0.4638404007589,0.242783189064033,"AR5KHL41187B9ADE2A",NA,"",NA,"e4f910df-289d-43b8-b6f1-5d68bcd031cf","Jyve V",66140,"",0,0,"15 De Coleccion",1789,NA,"SORXBMW12A6310E268","Maria Morena",17729
"4712","",950,0.853725856719535,0.550991009240736,"ARA1UU51187FB5A70B",NA,"New Jersey",NA,"936addc3-91aa-49de-8ec0-0dc186de151f","Misfits",6028,"",0,0,"Cuts From The Crypt",140390,0.627055810747416,"SOUJALE12A8C130DF5","Helena 2 (Album Version)",1457661
"4713","",99106,0.689494764992843,0.355905629781403,"ARI6CSW1187B9AF09A",NA,"M�engladbach, Germany",NA,"3db42aef-5961-4c75-8f0f-432c9db2a894","Eko Fresh",28340,"",0,0,"Hart(z) IV",402946,0.407233014901105,"SOMYIFM12AAF3B5E69","Hart(z) IV",4479290
"4714","",253546,0.889749219647115,0.87244722316393,"ARS54I31187FB46721",NA,"Wyomissing, PA",NA,"20244d07-534f-4eff-b4d4-930878889970","Taylor Swift",5232,"",0,0,"Fearless",382330,NA,"SOVCFPI12AAF3B2045","Should've Said No",4243073
"4715","",229621,0.351182453883012,0.08016693866425,"AR051KA1187B98B2FF",NA,"",NA,"9db08847-f7a8-4cd2-a425-3ab4adc5b4d3","Wilks",-1,"",0,0,"Tears",288454,NA,"SOIAOMF12A8C134A44","Still feel pain",3237650
"4716","",131684,0.317391380088616,0.345284772988398,"ARGAWJY11F50C50904",NA,"",NA,"","Jane Winther",50989,"",0,0,"Mantra",346899,NA,"SOPWDVC12AB0185A86","Om",3894831
"4717","",1376,0.700635527795699,0.511546183774825,"ARZTSYB1187FB54987",NA,"",NA,"e3cb4543-210f-499a-b0d1-3882c312dfb9","Rainbow",-1,"",0,0,"Catch The Rainbow: The Anthology",15415,NA,"SOSKQWN12A58A7D155","Rainbow Eyes",161345
"4718","",52280,0.829603740082397,0.559925868569355,"ARS86AJ1187B9B4225",NA,"Port Arthur, TX",NA,"76c9a186-75bd-436a-85c0-823e3efddb7f","Janis Joplin",776,"",0,0,"ANTHOLOGY",289953,NA,"SOKUYDL12A8C13623E","Down On Me",3251627
"4719","",1455,0.849446736100465,0.794248176914046,"ARDCFNZ1187FB3DDB0",NA,"Madrid, Spain",NA,"35f866dc-c061-48ba-8157-cf2e0eac4857","Enrique Iglesias",-1,"",0,0,"Big Summer Tunes",130598,NA,"SOHHJYE12CF530E53A","Do You Know? (The Ping Pong Song)",1351726
"4720","",10260,0.832757431314105,0.54638374819816,"ARPKATM1187B9B76E6",41.30711,"New Haven, CT",-72.92496,"40b7efb7-1268-4a80-b354-600afdcbe9e2","Hatebreed",5094,"",0,0,"For The Lions",739881,0.553778846063254,"SOPTOKV12AAF3B5233","Boxed In (Subzero)",8196619
"4721","",4007,0.674464704702248,0.485781602274781,"AR5DXUU1187B9B0E42",48.20254,"Vienna, Austria",16.3688,"dcd95aa4-f3ff-492d-a621-8518ada0f58b","Falco",595,"",0,0,"Donauinsel Live",315993,NA,"SOEZQXE12AF72ACC54","Junge Römer",3575317
"4722","",56387,0.464807726203793,0.367066705547289,"AR0XJ291187FB45855",39.75911,"Dayton, Ohio",-84.19444,"c118502c-e6ce-40a7-b4e1-1a1a5bb3fb19","Drexel",55654,"",0,0,"TheBloodyTransylvaniaStreetMachine",71767,0,"SOWMWMK12A6BD4F3AC","Blood On The Snow",753097
"4723","",4301,0.71138009597266,0.466224300345298,"ARLIIVS1187FB5583B",39.29055,"Baltimore, MD",-76.6096,"5ae54dee-4dba-49c0-802a-a3b3b3adfe9b","Philip Glass",6913,"",0,0,"Philip Glass: Undertow",609374,NA,"SOSIXKT12A8C13FC8C","The Kiss: Golden Coins",6771969
"4724","",35758,0.423401377256196,0.375652824002471,"ARCII0J1187FB3A1B4",40.71455,"New York City, New York",-74.00712,"36f93472-e1c2-45bc-b141-801e79b7de14","The Marx Brothers",86080,"",0,0,"Sing & play",263884,NA,"SOUYILL12A8C139933","Everyone says i love you",2779513
"4725","",493650,0.221726078186075,0.282402199351919,"ARSS1OZ1187FB54440",NA,"",NA,"9759cd1e-7270-4c2c-9dbe-3c513d5b3781","Mons Leidvin Takle",-1,"",0,0,"Tro_ Håp & Kjærlighet",662047,0,"SOPLCEU12AB018795B","Gud Har Ein Plan Med Ditt Liv",7337800
"4726","",82238,0.810506205225482,0.531157063061523,"ARYOPH81187B98AEED",40.65507,"Boston, Brooklyn USA",-73.94888,"fa31e7d4-a03a-4110-98fc-f8826e95ec25","Converge",-1,"",0,0,"Axe To Fall",620633,0.74896056973262,"SOKQFBG12AB0181409","Dark Horse",6894051
"4727","",78682,0.56644265486198,0.444009443158892,"ARMJMBJ1187B98C46F",NA,"",NA,"b324dcad-82fa-4fe2-9a97-26fff814d36e","Bug Mafia",-1,"",0,0,"Viata Noastra Vol 1 / Our Life Vol 1",98843,0,"SOOMISZ12A58A7CAF1","Poezie De Strada / Street Poetry",1028518
"4728","",350682,0.375195664321879,0.355707867004218,"ARN1J741187B99EFB9",38.8962,"Auburn, CA",-121.07887,"55dad938-165b-45a9-b518-445ad89b5c96","Cross Country",-1,"",0,0,"Cross Country",473726,0,"SOKNKAU12A58A7A70B","Tastes So Good To Me",5262433
"4729","",69289,0.312488104914297,0.244367257917773,"ARFPVJN11F50C482EC",NA,"",NA,"","Jack Miles",96289,"",0,0,"Around the World",87757,0.202283082127418,"SORNNLK12A8C1351A6","Nuits Orientales",924168
"4730","",599027,0.0921250734123447,0,"ARBNYIE12802FDE477",NA,"",NA,"","Cool Connection",-1,"",0,0,"I'm Your Boogie Man / Rotation",803194,NA,"SORYEAW12AB0184D51","I'm Your Boogie Man",8878991
"4731","",2022,0.679748141443936,0.458595402876956,"AR1ZYLH1187B98C159",NA,"East Orange, NJ",NA,"3bdcd49d-212e-4f4f-877a-eac1e4a2bddc","Naughty By Nature",7556,"",0,0,"Greatest Hits: Naughty's Nicest",13395,NA,"SOPGSBP12A6701F741","Guard Your Grill (LP Version)",139670
"4732","",123573,0.612657823642785,0.457611173992295,"AROJAG11187B9B71A3",51.50632,"London",-0.12714,"87c2d990-d33a-496a-a6c4-0acdd240550c","The Chap",-1,"",0,0,"Proper Rock",314575,0.392008771471307,"SOBUUHE12A8C143DD8","What's Love Got to Do With It",3559238
"4733","",15565,0.382546666623922,0.335138064499631,"ARKYI5T1187B99334F",35.21962,"North Carolina",-80.01955,"87d3faff-4543-4055-8068-a1116d500f65","Janet Paschal",44061,"",0,0,"The Best Of Janet Paschal",106245,0.264222979778685,"SOJYNKH12A8C13A0D6","Take This Trail Trip Beside Me (The Best Of Janet Paschal)",1101319
"4734","",22678,0.472247769436684,0.316724550697816,"ARJ3VRY1187B9A3058",NA,"",NA,"426bbccf-c6c7-45f2-bf03-5ce0b1e064b1","Memphis La Blusera",-1,"",0,0,"Angelitos Culones",33071,0.212045405483719,"SODIYIX12A6D4F514F","Amigo mío",355742
"4735","",294223,0.570825322640821,0.403588237650101,"ARZFRQM1187B9A9772",NA,"",NA,"17be2a06-5295-43ca-a363-c683b562df72","Vanessa Daou",-1,"",0,0,"Joe Sent Me",409164,0,"SONUSEX12AB0180235","Joe Sent Me",4551955
"4736","",499042,0.421059813570957,0,"ARDITLE1187B9B5B4B",NA,"",NA,"34e0e1e7-ff4c-4cd3-9371-7a992cbac389","La Bergère",-1,"",0,0,"Fi de l'eau",669693,NA,"SOXQTLK12AB018A1D9","(Et puis) Elle allait",7428123
"4737","",4260,0.84297210825951,0.793412622762873,"ARML3X41187FB35F2E",NA,"",NA,"82eb8936-7bf6-4577-8320-a2639465206d","Jason Mraz",-1,"",0,0,"Tonight_ Not Again: Jason Mraz Live At The Eagles Ballroom",110171,0.700152095121825,"SOYDYJV12A8C13B5CC","No Stopping Us [Eagles Ballroom Live Version]",1139691
"4738","",127905,0.473486936344713,0.219369574912283,"ARWENXU12454A2DE56",NA,"",NA,"","CoCo Lee",12972,"",0,0,"COCO 1994-2008 Best Collection",279684,NA,"SOYIUJK12A8AE46346","Each Time I Think Of You",3119295
"4739","",276544,0.537532967490829,0.369870107031203,"ARID1TK1187FB4CFB8",NA,"",NA,"2aca01cc-256e-4a0d-b337-2be263ef9302","All Girl Summer Fun Band",-1,"",0,0,"Looking Into It",357852,0.447135796286178,"SOAIPGL12AB01837A3","Rewind",3992807
"4740","",41462,0.6038391696904,0.395791273773886,"ARDY3451187B9A0226",38.68193,"Dry Ridge, KY",-84.59431,"fd8f6b23-480c-4605-8152-51a5e8a39dfb","Skeeter Davis",13989,"",0,0,"The Essential Skeeter Davis",295598,0.542898743291086,"SOVJSUC12A8C13B2DF","My Last Date (With You)",3325132
"4741","",21128,0.801136449607641,0.605507135690575,"AR10USD1187B99F3F1",NA,"Burlington, Ontario, Canada",NA,"d89de379-665d-425c-b2e9-41b95d1edb36","Silverstein",-1,"",0,0,"18 CANDLES: THE EARLY YEARS",128135,0.360370582712141,"SOXURBQ12A6D4FBB27","BLEEDS NO MORE (Live Version)",1322899
"4742","",6051,0.915823253033105,0.665576619158891,"ARBEOHF1187B9B044D",NA,"Bay City, MI",NA,"79239441-bfd5-4981-a70c-55c3f15c1287","Madonna",-1,"",0,0,"Jump",79577,0.460541281358658,"SOVDYER12A6D4F7E1B","Jump [Jacques Lu Cont Edit]",840151
"4743","",618,0.786427083379176,0.512226738317727,"AR035N21187FB3938E",34.23294,"Earth",-102.4102,"88e2147d-0332-46f6-85b2-b5f463ba957b","BT",-1,"",0,0,"In Search Of Sunrise 1",725628,0.434838090260856,"SOAUXQN12AB018D2F6","Mercury & Solace",8041406
"4744","",7591,0.606975737218526,0.386289651246184,"ARIRD6J1187FB5A98C",18.01571,"Kingston, Jamaica",-76.79731,"01d336ae-7f79-496d-94f9-211b57517b17","Sugar Minott",85496,"",0,0,"Reggae's Finest Volume 1",248195,NA,"SOCRVUE12A8C13F949","More Than I Can Take",2927361
"4745","",60411,0.55709450471458,0.415303642581227,"ARUTP601187FB388AC",NA,"",NA,"8d05c917-cae7-43f1-9357-7a66c52a1921","The Elders",50278,"",0,0,"Live at the Gem Theater",78514,0.5317220984213,"SOJEYRE12A6D4F7610","Buzz's Jig",825032
"4746","",130122,0.651952138715676,0.449693997767829,"AR040M31187B98CA41",NA,"",NA,"eddd6562-ab2a-4a26-a53a-2141854a57df","The Bug Featuring Ricky Ranking",-1,"",0,0,"London Zoo",266849,0.553166753500792,"SOMOSOM12A8C13D618","Judgement",2929414
"4747","",190458,0.364345351168101,0.319234085010513,"ARRHLSD11F4C845076",39.73926,"Illinois",-89.50409,"","Freddie Roulette",-1,"",0,0,"Back In Chicago: Jammin' with Willie Kent and the Gents",246262,NA,"SOKQAEZ12A8C133D8F","Everybody Wants To Go To Heaven",2673732
"4748","",8908,0.686812987090813,0.684478823308873,"ARJGIOD1187B9AE920",NA,"",NA,"d339efbb-77b9-4147-ba9e-59f2f24550b2","Kelly Clarkson",857,"",0,0,"Dance Vault Mixes - Never Again",524674,NA,"SOXIZCU12A8C1440A1","Never Again",5800351
"4749","",475160,0.629089814035632,0.269212951136394,"ARCIXWX1187FB4F1DF",37.77916,"California - SF",-122.42005,"280517a1-d725-4e1b-9698-17fa87205591","3 Way Funk",-1,"",0,0,"3 Way Funk",720441,0,"SOBSNOJ12A58A79522","Real Playaz",7992593
"4750","",368,0.743129776147814,0.49356684269656,"ARXWAQQ1187B9AE954",NA,"Newark, NJ",NA,"1f1f6737-b930-46fc-8d25-110bb99f7490","Redman",-1,"",0,0,"Whut? The Album",8566,0.671040567909495,"SOPOJVI12A58A7E706","Jam 4 U",86499
"4751","",41462,0.6038391696904,0.395791273773886,"ARDY3451187B9A0226",38.68193,"Dry Ridge, KY",-84.59431,"fd8f6b23-480c-4605-8152-51a5e8a39dfb","Skeeter Davis",13989,"",0,0,"Let Me Get Close To You (With Bonus Tracks)",788125,0.518759897997099,"SOJMOQU12AC468B167","Ladder Of Success",8721498
"4752","",60488,0.360031166464351,0.296268954311463,"ARGSJW91187B9B1D6B",35.21962,"North Carolina",-80.01955,"eb722df4-372e-4742-8586-f7ff658012d6","JennyAnyKind",-1,"",0,0,"I Need You",539081,NA,"SOYRIEN12AB0184D7B","In A Village Square",5968014
"4753","",22843,0.425009175302847,0.329805263640833,"ARPGQ9A1187FB4D0AD",NA,"",NA,"edc02054-b996-4ce6-a6b3-eba7ae8ed5bf","Noel Harrison",-1,"",0,0,"Life Is A Dream [Digital Version]",33356,NA,"SOGLEIQ12A6D4F856D","The Last Thing On My Mind (Previously Unissued)",358198
"4754","",24087,0.821844255124002,0.592439485527809,"ARMOHN71187FB3959F",33.6671,"Orange County, CA",-117.76505,"17e137fb-59e5-4fd7-af48-afc34995396c","Atreyu",-1,"",0,0,"A Death - Grip On Yesterday [Instrumental]",290686,0,"SOBSBCL12A8C136909","Ex's And Oh's (Instrumental Version)",3261151
"4755","",3117,0.856448923651638,0.854637828218057,"ARPDVPJ1187B9ADBE9",NA,"Atlanta, GA",NA,"3414d446-735a-443c-931f-10634f57e5b9","Usher",1646,"",0,0,"Live",294868,NA,"SOBJJEX12A8C13ACDC","I Need Love",3330008
"4756","",136839,0.484893131195544,0.344871922171213,"AR3752L1187FB4B67E",NA,"",NA,"76f18c18-58df-47f9-9274-d3368d25129a","The Real Kids",144545,"",0,0,"No Place Fast",192891,NA,"SOUYDOZ12A8C131C66","Happens All The Time",2097164
"4757","",170420,0.466262209645624,0.369609834554858,"AR0B6VD1187B99C293",34.47326,"Ventura County, CA",-119.05505,"ba65d1ee-bcf9-45b0-8dbf-5032d6c1cad0","Uphill Battle",-1,"",0,0,"Blurred 1999-2004",238883,NA,"SOQGLPH12A8C141089","Memory",2999758
"4758","",22864,0.428516150460587,0.269288257355063,"AR8ICFK1187FB5A3A0",42.33168,"Detroit, MI",-83.04792,"de7514f3-39cf-4021-b960-8bb802208f8a","Rance Allen Group",-1,"",0,0,"Stax Profiles - Rance Allen",33480,0,"SOYJFWA12A58A76CC3","The Painter",359084
"4759","",8293,0.839275392927277,0.550762084655907,"AR6XPWV1187B9ADAEB",NA,"Seattle, WA",NA,"67f66c07-6e61-4026-ade5-7e782fad3a5d","Foo Fighters",631,"",0,0,"Skin And Bones",372337,0.804318945514365,"SOYYIZT12A8C1408CA","Next Year",4143055
"4760","",1446,0.658731278303374,0.410541103123267,"AR88F5X1187FB3EA17",36.16778,"Nashville, TN, Texas",-86.77836,"613260c3-d620-4645-94cd-33cd55f29b1e","Loretta Lynn",4670,"",0,0,"Rowdy Country Christmas",662509,NA,"SOVQGSX12AB0188818","Away in a Manger",7341475
"4761","",29156,0.461741493305284,0.33425247404349,"ARDZJ6H1187FB387F2",NA,"",NA,"5b5d63ac-e78e-459e-abab-5e90e3dddbb5","Moraes Moreira",3542,"",0,0,"Bahião Com H",141876,NA,"SOPHWSQ12A8C133AE4","Boca Do Balao / Preta Pretinha / Juazeiro",1477237
"4762","",240388,0.642452950601273,0.466153998322686,"ARUZS6L1187FB50A56",38.62774,"St. Louis, MO",-90.19951,"d7e66136-2f20-4c33-bcf1-d0c205d5483f","Dave Weckl",-1,"",0,0,"Hard-Wired",310764,0.40003965695464,"SOIYRUA12A8C13F1CE","Just An Illusion",3509456
"4763","",102598,0.58304961254384,0.364006713729502,"AROJ4RQ1187FB50102",39.73926,"Illinois",-89.50409,"b54cf2cb-16e5-4e17-844a-1f5c2e8ff6a6","Pinch",-1,"",0,0,"Tectonic Plates Vol. 2",626944,0.440826440498879,"SOMYDMS12AB017C4B8","Joyride",6960263
"4764","",2252,0.47168268643926,0.342552789243609,"ARYT3BY1187B98C20E",42.4266,"Malden, MA",-71.07352,"6a55061b-9742-4059-94b1-a5ea1bd42dce","Ed Ames",22558,"",0,0,"My Cup Runneth Over",539472,NA,"SOTMRFA12AB0181590","Our Love Is A Living Thing",5976038
"4765","",341235,0.422971307884884,0.31724842518014,"ARIN12F1187FB3E92C",30.24216,"PEARLINGTON, Mississippi",-89.60586,"8e93b8da-1e7c-4bae-8204-56605d761505","Grant Geissman",-1,"",0,0,"Rustic Technology",460993,0,"SOAKUXB12AB018230A","Chaco (Album Version)",5132892
"4766","",33197,0.421132725384458,0.318834231458476,"ARB45GQ1187B98D2B4",NA,"",NA,"cbee65fc-e11c-439b-b5b4-e068fb1c169a","DeGarmo & Key",61389,"",0,0,"STREETLIGHT",148156,NA,"SOCTARC12A8C134D12","Don't Stop The Music (Streetlight Album Version)",1542545
"4767","",17457,0.546346469458377,0.413772173137854,"ARN3X4T1187B99EA39",NA,"",NA,"a2cab261-63cc-4ccf-8023-6b6e8588bb62","Jacky Cheung",-1,"",0,0,"Qing Bu Jin",25086,NA,"SOTKSYF12A6D4F6AB4","Zai Ai Shang Ni",265879
"4768","",30249,0.446256666540618,0.346357522242551,"AR0G47L1187B98CC6D",50.91552,"Battle, Sussex, England",0.48883,"1ab5ec20-743e-4f11-9c37-237f190ae447","Frank Chacksfield",158461,"",0,0,"Windsor Strings",582102,NA,"SOUOVZX12AB018A15C","Beginner's Luck",6451833
"4769","",4073,0.87682992718213,0.584116573123994,"ARUGU0E1187B9B30F6",34.05349,"Los Angeles, California, United States",-118.24532,"9efff43b-3b29-4082-824e-bc82f646f93d","The Doors",500,"",0,0,"Live In Boston 1970",114501,NA,"SORFRSB12A8C13DB7F","Rock Me (Live In Boston_ 1970) (1st Show)",1180720
"4770","",19534,0.645426499287133,0.43877916064504,"ARKQ6QN1187B9B016D",52.05777,"Ipswich, England",1.14378,"2095b935-2007-4ae0-a48a-ef4d6fc3aac0","Photek",66588,"",0,0,"Solaris",29172,0.60147102677583,"SOMQUCX12A6D4F89B6","Terminus",321240
"4771","",18694,0.478119091290754,0.345045822858655,"ARPCDZM1187B996876",42.18419,"Massachusetts",-71.71818,"e8472e4c-e899-43cf-8e66-70eafbcf750d","Dyango",3663,"",0,0,"Por Una Noche Más",373623,0,"SOFGSDC12A8C140592","De Mi Enamorate",4159473
"4772","",105143,0.588959571896302,0.331241824077343,"ARYI8NC1187B994FE9",44.00118,"New Hampshire USA",-71.6342,"3a884d9f-3fa7-4f49-87ae-74580c5cfcd0","Venice",74313,"",0,0,"Venice",133232,0,"SOSEQWD12A81C21F43","All My Life (LP Version)",1381381
"4773","",19603,0.73024631861269,0.5204895709802,"AR2SGQW1187B9B9E7C",NA,"",NA,"fc4568b6-cbe3-4a3d-8409-28510c19e3e2","KRS-One",6964,"",0,0,"We Will Rock You",92151,NA,"SOTQKLJ12AF72A9260","The Devils Crown",977015
"4774","",1688,0.477180008752074,0.327954754153211,"ARB06Z71187B99049A",NA,"",NA,"c736201c-546d-469f-8475-4415db60aad0","Séamus Egan",22407,"",0,0,"In Your Ear",668028,NA,"SOLZGRF12AB018824F","Poultry in the Parlour / Rolling the Ryegrass",7406648
"4775","",51166,0.523703597204038,0.354307353275717,"ARMDE3V1187FB3EEFB",NA,"",NA,"2ff26748-4e9c-4ac5-861e-997ed82efb7a","The Last Days Of Jesus",-1,"",0,0,"Alien Road",66510,0.40148671142756,"SOMTUMT12A67ADAE76","Life In Line",693823
"4776","",20293,0.701441758982413,0.504307725982324,"AR0O3AV1187FB4D030",40.71455,"New York, NY",-74.00712,"40b8a690-94e4-4c82-ad0f-73f4b841e46a","Agnostic Front",11026,"",0,0,"Riot_ Riot_ Upstart",205410,0.66225115430188,"SOBAAER12A8C13A83C","Rock Star",2226052
"4777","",181237,0.559088469169568,0.401050646103559,"ARH0ZIQ1187B99EC94",37.77916,"California - SF",-122.42005,"ea8c3d8d-6993-42b3-8b72-860bec8e327f","Cotton Candy",-1,"",0,0,"Top-Notch & First-Rate",777566,NA,"SOATRAN12AC3DF9F6B","The Windsor Tap Recap",8603300
"4778","",385455,0.49430182429507,0.239041138895494,"ARQRDOM1264D13A4E5",NA,"",NA,"f8dff01f-8272-4f2f-9115-7e1782ea575f","A Tundra",-1,"",0,0,"Joan of Arc Presents: Don't Mind Control",705424,0.266955186275539,"SOLSWGZ12AB0183E38","The Doug McComb Over",7824228
"4779","",323208,0.363475534700803,0,"ARBY23A1187B9A82E4",NA,"",NA,"92d0242d-c47d-4e2b-915d-4f875a07c91f","Naseebo Lal",149466,"",0,0,"Pyar Tere Nal",445155,NA,"SOEFIPZ12AB01836DE","Dang Pyar Da ",4944146
"4780","",43490,0.589314501734856,0.398883010856861,"ARIT9Y51187FB364AE",54.49857,"Alberta, Canada",-114.99993,"500d2b10-b0fb-4615-a1a6-fa226a620d32","The Irish Rovers",14204,"",0,0,"Come Fill Up Your Glasses",453232,0.485722716046899,"SOSLDZO12AB0186A26","Green Grows the Laurel",5031448
"4781","",348492,0.479023409736752,0.322220748913516,"ARWUK9L11C8A42C37B",32.58507,"Mississippi",-89.87374,"9742f806-84e1-4036-8b6c-34b25a39d533","Workhorse",-1,"",0,0,"Beasts of Burden",470948,0,"SOBYVWD12AB0185ACD","Serus",5234884
"4782","",194107,0.589190725288158,0.439438995527194,"ARVVLMQ11F4C8456E4",NA,"",NA,"","Knack",-1,"",0,0,"Re-zoom",253395,NA,"SOFVXXK12A8C135404","Everything I Do",2700187
"4783","",172406,0.507126310043982,0.357985697733338,"AROGN2E1187B98D292",NA,"",NA,"1c4570ee-36bc-432f-8065-ef4e273a6b4d","Deep Puddle Dynamics",-1,"",0,0,"The Taste Of Rain... Why Kneel",225448,0.458482812243776,"SOAWAPM12A6D4FB56A","June 26th_ 1999 - Slight",2466232
"4784","",12699,0.703664889916642,0.44822358922685,"AR7DFJP1187B992F13",NA,"",NA,"eca5dd0e-edc7-4658-85f0-762e263b4acd","Juana Molina",-1,"",0,0,"Son",496603,0.652436655059618,"SOXHJSF12A8151C96E","Micael",5498827
"4785","",4268,0.57598660052479,0.406367592934665,"ARBX0VO1187B98A412",NA,"",NA,"a8ad585a-2776-4531-a1cc-93b9a3c9d43b","Zebra",12899,"",0,0,"Zebra",759660,0.313941330683188,"SOGMOAM12AB0189876","Take Your Fingers From My Hair  (LP Version)",8410348
"4786","",415330,0.502783100678229,0.374944938822918,"ARO1D981187B9A0D24",40.71455,"NY - New York City",-74.00712,"61640499-8b52-453e-b506-f4c0cec65b9b","Al Duvall",-1,"",0,0,"Recluses Unite",811989,0,"SOJRKRL12AB018C221","Dark Inside",8973130
"4787","",432935,0.53529273551182,0.385470550555821,"ARKFYS91187B98E58F",NA,"",NA,"79c403f9-5467-4f23-8426-9ca3fc60a115","Jeff And Sheri Easter",63801,"",0,0,"Praise His Name (Studio Track)",630476,NA,"SOFNMLB12AB0183FF8","Praise His Name (Low Key-Studio Track w/o Background Vocals)",6996768
"4788","",7789,0.432074796015275,0.299392787197754,"ARUBX2Y1187B99CD25",NA,"",NA,"f02e98c4-a0fa-4c02-ac0a-587f4319ac87","Tyrone Taylor",-1,"",0,0,"Rock On",568482,NA,"SOOJGLP12A58A78410","Midnight Hour",6294165
"4789","",60488,0.360031166464351,0.296268954311463,"ARGSJW91187B9B1D6B",35.21962,"North Carolina",-80.01955,"eb722df4-372e-4742-8586-f7ff658012d6","JennyAnyKind",-1,"",0,0,"Big Johns",538683,NA,"SOZFJWK12AB01852DC","Didn't You Notice",5964425
"4790","",72184,0.577228502777987,0.373552391014156,"ARYFXQ21187FB4DAEF",27.53092,"Laredo, TX",-99.502,"62da2ead-f055-4ad0-b939-3274bb2c54b2","Poncho Sanchez",-1,"",0,0,"Conga Caliente",323415,NA,"SOGOISU12AAF3B27B1","Co Co My My",3641860
"4791","",94403,0.737037558041999,0.53924541834925,"AR050VJ1187B9B13A7",NA,"",NA,"37c78aeb-d196-42b5-b991-6afb4fc9bc2e","Dead Kennedys",6004,"",0,0,"Give Me Convenience or Give Me Death",144927,0.79889565248293,"SOOBOKE12A8C136227","The Man with the Dogs",1511271
"4792","",20690,0.445854631359511,0.347598888683537,"ARVQ4QM1187B98AD95",33.52029,"Birmingham, AL",-86.8115,"49b8ba30-1b74-4d11-b298-9f601992b6fc","Hank Penny & Sue Thompson",-1,"",0,0,"Santa's Christmas Collection",401201,NA,"SOFKRIR12AB017CFE4","Walkin' In The Snow",4459380
"4793","",56696,0.669500125220809,0.544446276903691,"AR5LZJD1187FB4C5E5",35.66693," NC",-80.46935,"9519eba5-d329-417e-b69a-9ebb2faffca4","Britt Nicole",11012,"",0,0,"Say It",92560,0.521659258048461,"SODPMFZ12A8C135E5A","Good Day",981123
"4794","",148923,0.772958317106957,0.464518005049839,"ARJ45SE1187FB44AD1",NA,"City of Angels",NA,"37661f69-2801-409e-847d-3c8b58d2ad0a","Winds Of Plague",140382,"",0,0,"The Great Stone War",739944,0.627202595560759,"SOXPMCW12AB017D2D6","Soldiers Of Doomsday ",8197240
"4795","",21344,0.618765785486148,0.409134868797484,"ARJDMBO1187B9AD118",NA,"",NA,"74dca2c7-d7dc-4b13-bd17-502a35db042a","Johnny Osbourne",34193,"",0,0,"Mr. Budy Bye",704388,NA,"SOOMSZH12AB0189A6F","Folly Ranking",7812956
"4796","",505,0.85312452327564,0.591628024008022,"ARLHO5Z1187FB4C861",NA,"New York, NY",NA,"9beb62b2-88db-4cea-801e-162cd344ee53","Beastie Boys",173,"",0,0,"Paul's Boutique",23876,NA,"SOJHMFW12B0B80B79B","Shadrach",249476
"4797","",22338,0.437634718071678,0.361340210431509,"ARKXLIJ1187B9A4C54",NA,"",NA,"dd38ac8c-9fb0-466c-b011-5de671f5978b","Percy Faith And His Orchestra",8527,"",0,0,"The Fabulous Fifties Vol 6",493219,NA,"SOEHUNR12AB017C920","The Song From Moulin Rouge",5460409
"4798","",17821,0.566013953545302,0.463771722463363,"AR7SF1N1187B9A91D1",33.56173,"Aiken, SC",-81.72239,"f7ad1ac8-8e0f-4c40-bce7-c5b24956fa15","John Berry",86441,"",0,0,"Celebrate This Christmas",557587,0.25549677875408,"SOJXOVT12AB018581C","Let's Fall In Love This Christmas",6166692
"4799","",399557,0.434241407361308,0.283987949310233,"ARMQUTT12086C12BF5",NA,"",NA,"bf4605e0-f145-4774-92e8-a0c53a9a4276","Spok Frevo Orquestra",-1,"",0,0,"Passo De Anjo Ao Vivo",556611,NA,"SOFVVWJ12AB0183B6A","Passo De Anjo",6156254
