"","analysis_sample_rate","audio_md5","danceability","duration","end_of_fade_in","energy","idx_bars_confidence","idx_bars_start","idx_beats_confidence","idx_beats_start","idx_sections_confidence","idx_sections_start","idx_segments_confidence","idx_segments_loudness_max","idx_segments_loudness_max_time","idx_segments_loudness_start","idx_segments_pitches","idx_segments_start","idx_segments_timbre","idx_tatums_confidence","idx_tatums_start","key","key_confidence","loudness","mode","mode_confidence","start_of_fade_out","tempo","time_signature","time_signature_confidence","track_id"
"6199",22050,"aeb4a473163b655ea64706c856f11cdb",0,240.92689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.506,-3.424,1,0.482,237.854,129.824,3,0.595,"TRAGVRD12903D09FED"
"6200",22050,"5d5624c7c8394036858fe7c0b02c0277",0,228.75383,0.189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.728,-13.705,1,0.572,213.38,77.207,1,0,"TRAGVOF128F4292ED0"
"6201",22050,"bf44291c3ee26fe8406811018e8c8a49",0,255.76444,0.334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.708,-9.81,1,0.756,245.104,142.196,4,0,"TRATCLI128F422BCF8"
"6202",22050,"e5636bbb9f1a72b78f42ba3a72180f07",0,159.99955,4.603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.677,-14.883,1,0.497,143.11,145.618,4,0.022,"TRATCIW128F4266325"
"6203",22050,"72fbeb7e6687ff4009e6b7dc343d0214",0,310.20363,0.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.035,-12.67,0,0.374,294.121,42.75,4,0,"TRATCAZ128F4284985"
"6204",22050,"1c127f228e84d17843726ec990f3fc77",0,221.98812,0.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.354,-9,0,0.488,217.565,128.067,4,0.005,"TRATCMK12903CABAC8"
"6205",22050,"a79d00202786937179087b46a8a9a3db",0,759.09179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.548,-7.192,0,0.48,749.639,0,0,0,"TRATCDG128F932B4D2"
"6206",22050,"b2fd8328002683f33427346e71b4c5fb",0,72.17587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.115,-14.041,1,0.474,66.235,75.367,7,0.762,"TRATCPN128F42973DD"
"6207",22050,"3a24657b0cd30862b4b1058f15dd7839",0,232.80281,0.235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.828,-8.573,1,0.512,221.739,85.772,7,0.547,"TRATCOE128F145F694"
"6208",22050,"7346a44dc7586842c8ba5d5cb932ac0f",0,60.31628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.047,-14.848,0,0.348,60.316,77.069,5,0.5,"TRATCDP12903CB0432"
"6209",22050,"9dc2a5c84da35fa7bd8fe776433bb4fe",0,248.78975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.237,-6.379,1,0.381,239.682,166.064,4,0.858,"TRATCUY128F9308A38"
"6210",22050,"e6dc3973aa888351c5df8452ff4ea5ed",0,211.27791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.611,-10.803,0,0.528,211.278,123.696,4,0.908,"TRATJIU12903CA7269"
"6211",22050,"65818a2a23d5999279beb8442f36fe95",0,257.27955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.037,-12.878,1,0.266,251.106,98.18,7,1,"TRATJXZ128F9310ADB"
"6212",22050,"d643bfd378e93f5421f32c0cb990cbec",0,171.28444,0.205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.656,-18.696,1,0.698,166.667,128.162,4,0.305,"TRATJYF128F930EA84"
"6213",22050,"869e53c5c4ce7b2a0fabb28b3ad5ef1b",0,251.89832,0.144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.041,-5.511,0,0.334,237.639,181.3,7,1,"TRATJBD128F4263C26"
"6214",22050,"129cb544656f0309a46e36cb1e7f4003",0,220.89098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.051,-8.571,1,0.405,220.891,93.909,4,0.743,"TRATJTH128F92EF33C"
"6215",22050,"05771cc38ea09b4460922e741c0e9f3c",0,260.362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.453,-8.889,0,0.516,252.024,150.526,4,0,"TRATJDJ12903CDB82E"
"6216",22050,"0fa90cde3fa70d380e9894945cdc9f22",0,498.83383,0.514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.187,-10.711,1,0.246,469.386,125.057,4,0.432,"TRATJKR128F4269F41"
"6217",22050,"de7e9d1994c164f250b1ef9f4834c04e",0,270.62812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.627,-17.864,1,0.658,266.217,165.76,4,0,"TRATJXC128F93124CE"
"6218",22050,"70b3873b4ef3f4495c5a22ff2c68e18e",0,263.20934,1.199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.345,-8.147,1,0.143,244.976,83.49,4,0.468,"TRATJSR128F4266791"
"6219",22050,"f675dad2fe9ce17252a14eba7f426672",0,95.50322,2.206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.578,-10.557,0,0.599,91.411,208.517,1,0,"TRATJNG128F4255834"
"6220",22050,"e7436bd568533ae40dc391258782bbf2",0,275.19955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.039,-16.683,1,0.049,261.155,121.667,5,0.454,"TRATIKX128F42697BF"
"6221",22050,"c1e747188012243888667340602856a1",0,264.82893,0.712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.631,-5.603,0,0.569,252.308,100.019,4,0.48,"TRATIQJ128F92DFA28"
"6222",22050,"40b22af2be1facba85b99624e44c1c7b",0,228.70159,0.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.549,-21.392,1,0.571,203.163,70.891,1,0,"TRATIWY128F42716A6"
"6223",22050,"b865e3e53a6f02f2a47f335bc051a731",0,379.27138,0.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.395,-7.264,0,0.406,365.546,100.168,3,1,"TRATIUD128F930620F"
"6224",22050,"5b1704bf2b7d3f5da694f783fdf0c98f",0,151.37914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.781,-8.345,0,0.682,140.196,86.719,1,0.722,"TRATIQC128F4273AA3"
"6225",22050,"de30fdea1da89e82144633d7c985e600",0,258.82077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.42,-5.249,1,0.47,248.007,143.021,4,0.637,"TRATIRE128F42A667F"
"6226",22050,"3f111c44cc9b9cd922419bd4f885114e",0,230.71302,0.223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.181,-9.893,0,0.387,218.076,209.649,4,1,"TRATIAY12903CF7B87"
"6227",22050,"af5a1bc445c92321ad9c48d423b3f8cc",0,52.4273,0.232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.505,-18.604,1,0.455,52.427,110.048,4,0.114,"TRATIHR128F9305D63"
"6228",22050,"e38a87f710230938d403bfd69b2fe926",0,834.66404,0.328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.671,-6.003,0,0.689,822.538,96.711,4,0.815,"TRATIAH128F426B422"
"6229",22050,"a26714ae456da9e329df36301158f4c4",0,277.21098,0.345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.715,-8.582,1,0.804,256.772,83.594,4,0.779,"TRATIGJ128F423B3A0"
"6230",22050,"6c9801958c3c134d5efc4c894d4ad610",0,278.38649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.465,-3.991,1,0.338,278.386,135.059,3,0.893,"TRATISX128F4266B66"
"6231",22050,"164dfce80f4107f8a8a2fa13773522a2",0,255.4771,1.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.204,-5.788,1,0.309,247.362,86.752,1,0.991,"TRATIBL128F4250E1C"
"6232",22050,"72a76be407822039df5e912cc7c2d703",0,145.94567,0.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.798,-16.407,1,0.658,139.326,105.72,1,0,"TRATIEN12903CB0CAF"
"6233",22050,"af8b42a076cdd00760b6fa45cebe8f3a",0,215.40526,0.299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.876,-11.712,1,0.603,199.697,158.832,4,0.963,"TRATIIV128F145C91D"
"6234",22050,"33219b235c85ed4ec0fddfdb031fff67",0,184.21506,0.485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.283,-6.991,1,0.439,179.45,75.826,7,0.876,"TRATIKG128F4233475"
"6235",22050,"a760fbefa36d2ce7901807ba2c5666ec",0,252.1073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.041,-9.653,1,0.488,248.355,136.621,4,0,"TRATIYP128F14A3056"
"6236",22050,"becd32a15cd1813abe79095d491ceb99",0,426.00444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,-16.181,0,0.074,412.909,67.598,5,0.752,"TRATITX128F4245C6D"
"6237",22050,"98a4bb46778fcf845c778fdf1f23636c",0,222.58893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.366,-3.343,0,0.386,212.753,87.539,4,0.58,"TRATIBE12903CB342E"
"6238",22050,"cccbaf277caef2aceec2aeda9864c999",0,182.72608,3.715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.327,1,0,171.955,87.799,4,0.553,"TRATHRY128F92C319D"
"6239",22050,"81b0a36bd1e68776163de74f40a45079",0,220.49914,0.218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.603,-14.007,1,0.812,209.792,99.593,4,1,"TRATHVA128F9322A79"
"6240",22050,"0981a98946b5a3c0ac3aed7ea93afed5",0,182.22975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374,-6.759,1,0.448,182.23,95.88,4,0.656,"TRATHDF128F92FCD1A"
"6241",22050,"fc1500c440cbd073f8a4300edd3896ef",0,282.53995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.4,-6.982,0,0.471,265.648,67.987,3,0.383,"TRATHSS128F9304F31"
"6242",22050,"684414206a09763576b8cea8c879857f",0,181.86404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.054,-5.144,1,0.491,175.241,95.735,4,0.584,"TRATHDO12903CAF45B"
"6243",22050,"0c131db330f67a6c02a64ff12cca31ad",0,164.362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-7.971,1,0,153.681,128.033,7,0.638,"TRATHGH12903C9D01B"
"6244",22050,"0be6112bdec17baf53301644a193fecb",0,181.13261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.032,-6.391,0,0.26,171.021,102.066,4,0.783,"TRATHTH128F42BC347"
"6245",22050,"d46e04de3d397cfd6777c170847ba243",0,180.13995,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.541,-12.094,1,0.655,174.916,130.441,4,0.907,"TRATHTT128F4264AA4"
"6246",22050,"3f52e86fefdc6aee98a3d3ae3d9d69ad",0,261.3024,0.123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.745,-13.869,0,0.695,240.982,120.611,4,0.226,"TRATHCF128F4293FC8"
"6247",22050,"9aff99db6789bb101d1444bed89bbe2b",0,494.10567,0.131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.459,-14.009,1,0.526,482.94,123.182,4,0.369,"TRATHPX128F9341B8A"
"6248",22050,"d460725ec209ba9fc607dcfed43ef8e0",0,225.61914,3.785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.08,-8.843,1,0.422,215.348,125.986,4,0.281,"TRATHFM128F148ADD4"
"6249",22050,"0a5f83ef69f9f2797f0c4f80dcc718f3",0,266.9971,0.357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.247,-6.514,1,0.206,261.462,126.649,5,0.79,"TRATXIS128F92D9676"
"6250",22050,"1fe9ed142016e7a7a514ad66b54fe115",0,227.57832,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.004,-6.404,1,0.116,222.732,95.585,4,0.948,"TRATXMS128EF340BEC"
"6251",22050,"10d1f6e4151ef032dd482230cf722349",0,137.9522,3.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.204,-11.877,0,0.348,133.3,156.804,4,0.635,"TRATXSW128F4243364"
"6252",22050,"9494ad50ad72bb998317de9363caf212",0,134.3473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.822,-9.182,1,0.649,126.491,103.755,1,0,"TRATXHO128F9338653"
"6253",22050,"b3f2917ab9e7153a1958c06c75519b36",0,394.23955,4.986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608,-16.536,1,0.75,385.683,106.479,1,0,"TRATXBC128EF34B540"
"6254",22050,"179ba80e64b4df9886e55e28fff26a66",0,280.2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.716,-4.936,1,0.692,270.205,93.037,4,0.712,"TRATXYI128F42AC8F2"
"6255",22050,"78f2694410d5cea019d3e133af06b675",0,162.87302,0.107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.377,-7.89,0,0.255,157.768,135.386,1,0,"TRATOBZ12903CBA6BC"
"6256",22050,"93a60734aa8db03cb01a1f0337d0e857",0,166.97424,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.347,-24.399,1,0.379,162.104,161.387,7,0.396,"TRATOCB128F4220F9F"
"6257",22050,"062b6c3f4301429d4449b8003894d51a",0,235.28444,0.363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-10.703,1,0.793,225.75,115.196,4,0.863,"TRATOFK128F422AD0C"
"6258",22050,"9f59e9a2432df009ce69e6be15e63011",0,420.62322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.726,-9.514,1,0.442,417.599,200.039,3,0.615,"TRATOHB128F930270D"
"6259",22050,"bda0414f857542fe4ff8baf7e2dc961c",0,186.56608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.257,-3.086,1,0.304,184.123,83.108,5,0.422,"TRATOAJ128F422F6A7"
"6260",22050,"2a2b76d44f0e0e22cbd935aa70ea7d76",0,295.10485,11.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36.037,1,0,273.45,130.77,1,0,"TRATOZH12903CFA6DC"
"6261",22050,"518305f48ca39772ce28a64ad9e18c2f",0,201.9522,2.873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.953,-9.351,1,0.772,187.96,175.628,1,0,"TRATOCH128F4285825"
"6262",22050,"8af8b0fb498673fa2271d5fb7f773315",0,145.55383,0.583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.487,-10.905,1,0.593,145.554,148.105,4,0.376,"TRATOQR128F426BAEE"
"6263",22050,"9e10e61ec74189c646a8d2dd24570c9e",0,366.0273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.094,-12.547,0,0.13,366.027,85.952,4,0.541,"TRATOVV128F93448E7"
"6264",22050,"cbcbbed8f9bc1ffc869007d1e4595529",0,181.10649,0.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-9.737,1,0.969,176.332,120.002,4,0.588,"TRATOAL12903CE90D3"
"6265",22050,"7130aca24af82eac906f788c24ae22bf",0,306.18077,0.827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,-4.118,0,0.077,294.522,87.785,3,0.531,"TRATOHC128EF3460DA"
"6266",22050,"a40cd8c077940fe82a84cb44ce7515d8",0,138.16118,0.438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.51,-10.654,1,0.592,125.103,116.521,1,0,"TRATOKV12903CDDF0F"
"6267",22050,"ace0edfe1a1f09a4e7351713fb09e09c",0,355.21261,0.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.508,-8.127,1,0.627,341.275,96.931,1,0,"TRATOQD128F9336A53"
"6268",22050,"39d71e39fbdcc7def7f41dbe9418e5b6",0,326.00771,0.194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.232,-8.28,0,0.336,315.408,158.242,4,0.27,"TRATOMT128F4285D7C"
"6269",22050,"e7fcc822b7e31d030923d8acbe877955",0,159.16363,0.153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.131,-12.675,1,0.226,153.397,108.498,3,1,"TRATONC128F4299381"
"6270",22050,"65f63b85a31d6b88e448b6fe22221351",0,311.06567,0.142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.126,-4.08,1,0.221,300.617,158.327,4,1,"TRATMBK128F146BB52"
"6271",22050,"f18590c2c871c0f5427c3877020ae412",0,535.45751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.792,-10.44,0,0.704,535.458,124.136,1,0.928,"TRATMYK12903CD4305"
"6272",22050,"4c7c303fd1183dbea5bc230b0d26e5ad",0,459.28444,0.339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.179,-5.434,0,0.333,454.473,200.826,4,0,"TRATMRD12903CBA632"
"6273",22050,"50d2619ba14ec9d0a9196598bf747283",0,273.94567,2.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.546,-15.689,1,0.552,269.334,168.527,4,1,"TRATMNB128F93520D4"
"6274",22050,"1d65d4f24aec35a129a254a546591e39",0,190.69342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.542,-6.371,1,0.553,187.548,89.689,4,0.609,"TRATMAL128F427EC8D"
"6275",22050,"ab815ea9b4ceb5c9a35c3850475739b7",0,343.50975,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.161,-12.078,0,0.432,311.978,84.619,3,0.349,"TRATMYL128F428FC64"
"6276",22050,"b09973c514af4c7f9136f96b9212128f",0,217.62567,0.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.059,-11.36,0,0.426,198.571,93.951,4,0.716,"TRATMXT12903CC1153"
"6277",22050,"3c952ddff185469ca4d5e08672f14f60",0,177.31873,0.484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.396,-26.675,0,0.408,162.331,102.02,3,0.434,"TRATMOS128F9318337"
"6278",22050,"f9e96b98dd27946423318ea88013f378",0,269.00853,0.293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.718,-9.903,0,0.767,260.064,158.857,4,0.012,"TRATMFC12903CC8D96"
"6279",22050,"dc7476ece02d5621c8e8a785aa35e71e",0,112.14322,2.229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.094,-20.02,1,0.438,112.143,96.775,5,0.736,"TRATMXM128F1457ACB"
"6280",22050,"dcb9bd7bc7969eebd18c0b399d04170b",0,206.47138,0.281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.422,-14.645,1,0.337,206.471,52.054,4,0.993,"TRATMOT128F93256B3"
"6281",22050,"a889db11e8228d6d1f4858e01b2ac40c",0,146.88608,0.241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.719,-12.495,1,0.513,142.211,93.618,4,0,"TRATMDD12903D11C7A"
"6282",22050,"99378b6a95d0697a612f97d72b23de03",0,238.39302,0.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.658,-13.202,1,0.591,229.994,106.719,3,0.438,"TRATMBF128F421B3E7"
"6283",22050,"0e17b9bc392da7b0a35ebadb098c7308",0,243.61751,2.252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.394,-20.491,1,0.466,230.011,74.811,1,0.678,"TRATMES12903CC0E94"
"6284",22050,"9fd27f0ced9dd8cb2eedfb0703922961",0,244.29669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.374,-7.625,1,0.587,227.196,117.993,4,0.388,"TRATMAW128F427F988"
"6285",22050,"e5b361e7aa38f0dae9f6472f2ffcdddf",0,110.86322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.445,-11.905,1,0.443,110.863,119.864,4,1,"TRATRPJ128F4291CA2"
"6286",22050,"0727199cb89d975bde2c06bb30c8c70a",0,323.23873,5.526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.221,-6.793,1,0.244,290.882,96.004,4,0.858,"TRATRPK128F932D69F"
"6287",22050,"fe9b39945ff6b6ad4fdbb5f66fa19e48",0,130.0371,0.346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.765,-11.47,1,0.626,118.085,135.599,1,0,"TRATRMT128F4249901"
"6288",22050,"1f68cdd18d2153eaed733027c82efaf4",0,181.34159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.055,-7.421,1,0.231,181.342,97.982,4,1,"TRATRJV128F428D077"
"6289",22050,"8ac6959684a6d1b0aa5e2ba7865329ae",0,187.24526,0.949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.022,-9.181,1,0.224,181.76,202.179,3,1,"TRATRGQ12903CB8465"
"6290",22050,"66f449ccd5a47a44ee311ca387242823",0,408.00608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.55,-20.42,1,0.67,371.839,62.216,1,0.487,"TRATRER128EF3441CE"
"6291",22050,"772df00b48a99d082ddd862a058d76e7",0,34.55955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.106,-22.785,1,0.328,34.56,130.319,3,0.592,"TRATRDP128F4261581"
"6292",22050,"d845763d3ddb25ba0c11f8d5d78a0dd6",0,252.23791,0.154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.078,-14.6,1,0.419,242.387,119.074,4,1,"TRATRJL12903CAF484"
"6293",22050,"308bea42346676406898a390a0c63ef0",0,395.83302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.593,-5.538,0,0.593,382.154,134.115,4,0.565,"TRATRMZ128F42A9AAC"
"6294",22050,"dfaa1ded773c913c0444d593ed8f5abe",0,29.72689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.297,-6.615,1,0.279,29.727,83.226,1,0,"TRATRPT12903CE84EF"
"6295",22050,"a44a94b43822e6aa72bd26dc571315b3",0,257.09669,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.486,-7.352,1,0.537,242.863,129.977,4,0.623,"TRATYIA128F92DECEA"
"6296",22050,"9d44711e8e015219ef7e16693587e62b",0,190.04036,0.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.546,-22.166,1,0.608,176.791,82.286,1,0.454,"TRATYVV128F931CF6E"
"6297",22050,"25102c25b7adb1bcce7d50fa014e5ac3",0,198.13832,4.952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.311,-15.585,1,0.451,194.247,71.285,3,0.903,"TRATYNL128F429D572"
"6298",22050,"b2fbbe4f1a5db1178b4d787c318a6e83",0,213.10649,0.154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.383,-6.109,1,0.494,202.693,98.028,4,1,"TRATYYP128F9335EE9"
"6299",22050,"1e5e7c4f31c1066d8904a284c772b2fb",0,249.44281,0.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.846,-9.94,0,0.621,245.783,93.975,4,0.052,"TRATYQP12903CF5881"
"6300",22050,"07a2d78ec386660291f702e284d69e27",0,209.26649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.035,-12.209,1,0.294,209.266,156.371,1,0,"TRATYIC12903CF15E6"
"6301",22050,"6cb626163e41bc4117a31f4da8c12541",0,135.36608,0.201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.531,-12.965,1,0.516,123.635,154.783,1,0,"TRATYCL12903CECAAC"
"6302",22050,"6cadf2b4d450fe3032e830f58bd5f347",0,263.33995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.287,-4.006,1,0.333,260.371,91.767,3,1,"TRATYGE128F149D0B1"
"6303",22050,"9ccff40c801e941dd4bbc151e563bf6a",0,224.93995,0.431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.081,-10.925,1,0.37,218.802,129.988,4,0.599,"TRATYKD12903CF5C27"
"6304",22050,"b3297a635dc2b5b7c774dd1e4fece2cb",0,218.74893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.956,-9.325,1,0.81,209.937,158.913,4,1,"TRATYLP12903CC7EA4"
"6305",22050,"75f715e90a9d1be19c244e8352bbf6cd",0,212.71465,0.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.577,-4.336,1,0.574,206.692,109.984,4,0,"TRATYJI128F4255D27"
"6306",22050,"b14a8c286c4bfd33ccfd42cbb1885b22",0,327.99302,0.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,-7.843,1,0.371,311.124,96.02,5,0.81,"TRATYGR128F427D08C"
"6307",22050,"2107cfcf46f410aa3e0dc52b7725ae98",0,235.49342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479,-9.396,1,0.498,225.454,129.871,3,1,"TRATYZP128F4236CBD"
"6308",22050,"0a8ad5f13578b8081800a27974743c2b",0,348.76036,0.178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.416,-9.086,0,0.458,345.356,129.151,1,0,"TRATYPJ128F42669D5"
"6309",22050,"0c1d6cc09c897f4dc44e09289dc8a4e6",0,403.85261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.247,-9.689,0,0.454,400.161,126.927,4,0.79,"TRATAMG12903CE335E"
"6310",22050,"c321db42008a803b1e1e67699ea39a5e",0,184.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.29,-4.684,1,0.575,184.842,114.594,4,0.997,"TRATAGC12903CDCE67"
"6311",22050,"19e4d1bc9738b6eaccecab43f81fe10a",0,216.05832,2.659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.812,0,0,190.206,100.16,4,1,"TRATAQD128F421F867"
"6312",22050,"5df8dfedd92380bf92f191a9fce66526",0,227.73506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.616,-5.606,0,0.541,216.015,88.753,4,0.373,"TRATAGT128F42807AF"
"6313",22050,"a8ca6dec66ba466dffd3124a3b2b11b6",0,160.78322,0.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.574,-6.506,1,0.402,157.565,80.498,4,1,"TRATAEF12903CFF444"
"6314",22050,"3408e5916f44b615f121c992c3cd5e82",0,515.65669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.73,-7.785,1,0.737,509.103,140.021,3,0.174,"TRATAWT128F426B753"
